Crash Number,Crash Date,Crash Time,City/Town,Crash Severity,Roadway,Near Intersection Roadway,Landmark,Police Agency
1865481,6/23/2004,4:30 PM,WORCESTER,Non-fatal injury,STAFFORD STREET / VICTOR AVENUE,,,Local police
1865484,6/8/2004,1:00 PM,WORCESTER,Not Reported,CAMBRIDGE STREET / KANSAS STREET,,,Local police
1865494,6/3/2004,3:38 PM,WORCESTER,Non-fatal injury,HAMILTON STREET / LAKE AVENUE,,,Local police
1865503,5/6/2004,11:10 PM,WORCESTER,Property damage only (none injured),COBURN AVENUE,,,Local police
1865516,5/6/2004,9:25 PM,WORCESTER,Property damage only (none injured),WARD STREET / ENDICOTT STREET,,,Local police
1865534,6/2/2004,2:30 PM,WORCESTER,Property damage only (none injured),STAFFORD STREET,,,Local police
1865547,6/7/2004,11:15 PM,WORCESTER,Property damage only (none injured),CAMP STREET,,,Local police
1865604,6/7/2004,4:20 PM,WORCESTER,Property damage only (none injured),PLANTATION STREET / HAMILTON STREET,,,Local police
1865727,6/5/2004,9:00 PM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET,,,Local police
1865779,5/18/2004,11:52 PM,WORCESTER,Property damage only (none injured),FREMONT STREET / WEBSTER STREET,,,Local police
1865794,5/4/2004,12:15 PM,WORCESTER,Non-fatal injury,HAMILTON STREET / PURITAN AVENUE,,,Local police
1865801,6/5/2004,2:38 PM,WORCESTER,Property damage only (none injured),STAFFORD STREET,,,Local police
1865848,5/18/2004,5:45 AM,WORCESTER,Not Reported,VERNON STREET / ALPINE STREET,,,Local police
1865870,6/5/2004,2:48 AM,WORCESTER,Unknown,HAMILTON STREET,,,Local police
1865873,5/17/2004,12:00 PM,WORCESTER,Not Reported,PROVIDENCE STREET,,,Local police
1865974,5/16/2004,2:15 PM,WORCESTER,Not Reported,CANTERBURY STREET / CAMBRIDGE STREET,,,Local police
1868259,10/29/2004,3:10 PM,WORCESTER,Property damage only (none injured),SEYMOUR STREET / MILLBURY STREET,,,Local police
1868526,7/16/2004,5:20 PM,WORCESTER,Non-fatal injury,SOUTHGATE STREET / GRAND STREET,,,Local police
1868547,7/16/2004,11:41 PM,WORCESTER,Property damage only (none injured),LITCHFIELD STREET / SOUTH CRYSTAL STREET,,,Local police
1868553,7/13/2004,4:20 PM,WORCESTER,Non-fatal injury,HAMILTON STREET / PILGRIM AVENUE,,,Local police
1868582,7/27/2004,1:15 PM,WORCESTER,Not Reported,WEBSTER STREET,,,Local police
1868597,7/17/2004,7:10 AM,WORCESTER,Non-fatal injury,SOUTHBRIDGE STREET Rte 12 N / CAMBRIDGE STREET,,,Local police
1868713,7/14/2004,11:36 PM,WORCESTER,Not Reported,FAIRMONT AVENUE,,,Local police
1868767,7/11/2004,12:50 PM,WORCESTER,Property damage only (none injured),WINTHROP STREET / ARLINGTON STREET,,,Local police
1868828,7/21/2004,4:30 PM,WORCESTER,Property damage only (none injured),VERNON STREET / WINTHROP STREET,,,Local police
1868846,7/21/2004,6:30 PM,WORCESTER,Property damage only (none injured),DORCHESTER STREET / BARCLAY STREET,,,Local police
1868980,7/4/2004,1:15 PM,WORCESTER,Property damage only (none injured),ASHMONT AVENUE,,,Local police
1869009,7/3/2004,7:00 PM,WORCESTER,Non-fatal injury,CAMBRIDGE STREET / RICHARDS STREET,,,Local police
1869040,7/3/2004,12:01 AM,WORCESTER,Property damage only (none injured),PROVIDENCE STREET / WINTHROP STREET,,,Local police
1869325,7/1/2004,4:15 PM,WORCESTER,Property damage only (none injured),PLANE STREET / SOUTH STREET,,,Local police
1869341,6/29/2004,4:30 PM,WORCESTER,Property damage only (none injured),PROVIDENCE STREET / AETNA STREET,,,Local police
1869369,6/29/2004,12:01 PM,WORCESTER,Property damage only (none injured),MILLBURY STREET / ENDICOTT STREET,,,Local police
1870213,9/8/2004,12:30 PM,WORCESTER,Property damage only (none injured),PROVIDENCE STREET / PROVIDENCE STREET / WINTHROP STREET,,,Local police
1870223,7/8/2004,11:49 AM,WORCESTER,Property damage only (none injured),VERNON STREET,RICHLAND STREET,,Local police
1872299,9/8/2004,12:01 AM,WORCESTER,Non-fatal injury,ARLINGTON STREET / DORCHESTER STREET,,,Local police
1872783,10/27/2004,2:40 PM,WORCESTER,Property damage only (none injured),CUTLER STREET / DORCHESTER STREET,,,
1873637,7/21/2004,10:21 PM,WORCESTER,Property damage only (none injured),DOUGLAS STREET,,,Local police
1873784,7/30/2004,9:30 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / WOODWARD STREET,,,Local police
1873893,10/30/2004,3:30 PM,WORCESTER,Non-fatal injury,PROVIDENCE STREET / WINTHROP STREET Rte 122A,,,Local police
1874286,10/21/2004,5:40 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / MCKEON ROAD,,,Local police
1874521,11/30/2004,3:05 PM,WORCESTER,Property damage only (none injured),PROVIDENCE STREET / WINTHROP STREET,,,
1875147,10/22/2004,4:30 PM,WORCESTER,Property damage only (none injured),SEYMOUR STREET / STERLING STREET,,,
1875368,6/28/2004,11:13 PM,WORCESTER,Not Reported,MILLBURY STREET / ENDICOTT STREET,,,Local police
1875445,8/16/2004,4:45 PM,WORCESTER,Non-fatal injury,CAMBRIDGE STREET / KANSAS STREET,,,Local police
1877149,11/27/2004,6:00 PM,WORCESTER,Property damage only (none injured),Rte 290 W,,,
1877321,9/16/2004,7:00 AM,WORCESTER,Property damage only (none injured),Rte 290,,,
1877502,8/17/2004,8:00 PM,WORCESTER,Property damage only (none injured),LAKE AVENUE / NONQUIT STREET,,,Local police
1877557,8/13/2004,8:18 AM,WORCESTER,Property damage only (none injured),JAMES STREET,,,Local police
1877577,8/12/2004,10:20 PM,WORCESTER,Non-fatal injury,HARLEM STREET / SOUTH WARD STREET,,,Local police
1877581,8/12/2004,5:15 PM,WORCESTER,Non-fatal injury,PROVIDENCE STREET / WINTHROP STREET,,,Local police
1877588,8/12/2004,12:15 PM,WORCESTER,Non-fatal injury,HAMILTON STREET,,GREEK CHURCH,Local police
1877609,8/11/2004,2:15 PM,WORCESTER,Property damage only (none injured),SEYMOUR STREET / WARD STREET,,,Local police
1877616,8/16/2004,2:00 PM,WORCESTER,Property damage only (none injured),DORCHESTER STREET / VERNON STREET,,,Local police
1877644,8/20/2004,1:31 PM,WORCESTER,Non-fatal injury,VERNON STREET / PATTISON STREET,,,Local police
1877656,8/10/2004,9:30 PM,WORCESTER,Non-fatal injury,PROVIDENCE STREET / WINTHROP STREET,,,Local police
1877661,8/10/2004,3:47 PM,WORCESTER,Property damage only (none injured),PERRY AVENUE,,,Local police
1877686,8/16/2004,10:20 AM,WORCESTER,Property damage only (none injured),JAMES STREET,,,Local police
1877696,8/20/2004,11:38 PM,WORCESTER,Property damage only (none injured),COLTON STREET,SOUTHBRIDGE STREET,,Local police
1877700,8/15/2004,1:02 PM,WORCESTER,Not Reported,ALPINE STREET / STERLING STREET,,,Local police
1877735,8/21/2004,12:22 PM,WORCESTER,Not Reported,SUFFIELD STREET,,,Local police
1877852,8/16/2004,2:25 AM,WORCESTER,Not Reported,PLANTATION STREET,,,
1877870,8/30/2004,5:15 PM,WORCESTER,Property damage only (none injured),ACTON STREET / HOUGHTON STREET,,,Local police
1877892,8/30/2004,10:00 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET,KANSAS STREET,,Local police
1877934,8/31/2004,1:00 PM,WORCESTER,Not Reported,CAMBRIDGE STREET / SOUTHBRIDGE STREET,,,Local police
1878026,8/4/2004,4:30 PM,WORCESTER,Property damage only (none injured),HAMILTON STREET / FAIRMONT AVENUE,,,Local police
1878129,8/3/2004,8:00 PM,WORCESTER,Not Reported,LITCHFIELD STREET,,,Local police
1878145,8/3/2004,4:15 PM,WORCESTER,Non-fatal injury,JAMES STREET,,,Local police
1878157,8/3/2004,3:55 PM,WORCESTER,Non-fatal injury,WEBSTER STREET,,,Local police
1878160,8/3/2004,1:00 PM,WORCESTER,Property damage only (none injured),DORCHESTER STREET / PROVIDENCE STREET,,,Local police
1878183,9/19/2004,11:30 AM,WORCESTER,Not Reported,FAIRMONT AVENUE,BEDFORD AVENUE,,
1878199,8/2/2004,7:45 PM,WORCESTER,Not Reported,STAFFORD STREET / ABINGTON STREET,,,Local police
1878286,8/2/2004,12:05 AM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,,Local police
1878339,8/1/2004,12:41 PM,WORCESTER,Non-fatal injury,CAMBRIDGE STREET / WOODWARD STREET,,,Local police
1878361,8/1/2004,2:31 AM,WORCESTER,Property damage only (none injured),GRAFTON STREET / DORCHESTER STREET,,,Local police
1880421,12/21/2004,9:50 AM,WORCESTER,Non-fatal injury,MILLBURY STREET,ASHMONT AVENUE,NISSEN BAKERY,
1884193,11/13/2004,1:45 AM,WORCESTER,Property damage only (none injured),DANA AVENUE / HAMILTON STREET,,,
1887181,10/23/2004,1:20 PM,WORCESTER,Non-fatal injury,SOUTHBRIDGE STREET,SOUTHGATE STREET,,Local police
1888926,8/28/2004,9:05 AM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / MCKEON ROAD,,,Local police
1888963,8/10/2004,7:44 AM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / WOODWARD STREET,,,Local police
1890404,9/8/2004,2:42 PM,WORCESTER,Property damage only (none injured),HAMILTON STREET,PURITAN AVENUE,136 HAMILTON ST,Local police
1890475,9/8/2004,8:00 AM,WORCESTER,Not Reported,FAIRMONT AVENUE,HAMILTON STREET,,Local police
1890506,9/3/2004,6:00 PM,WORCESTER,Property damage only (none injured),STAFFORD STREET / JAMES STREET,,,Local police
1890512,9/3/2004,5:36 PM,WORCESTER,Property damage only (none injured),DORCHESTER STREET,,,Local police
1890652,9/13/2004,8:49 AM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / QUINSIGAMOND AVENUE,,,Local police
1890666,9/12/2004,10:45 AM,WORCESTER,Property damage only (none injured),HAROLD STREET,,,Local police
1890888,9/16/2004,1:00 PM,WORCESTER,Property damage only (none injured),WINTHROP STREET,ARLINGTON STREET,,Local police
1890896,9/24/2004,4:20 PM,WORCESTER,Property damage only (none injured),SOUTH WARD STREET / HARLEM STREET,,,Local police
1890932,9/22/2004,3:15 PM,WORCESTER,Non-fatal injury,VALE STREET / ACTON STREET,,,Local police
1890943,9/22/2004,2:40 PM,WORCESTER,Non-fatal injury,LUDLOW STREET / STAFFORD STREET,,,Local police
1890957,9/22/2004,8:30 AM,WORCESTER,Property damage only (none injured),STAFFORD STREET,,,Local police
1890977,9/15/2004,6:00 PM,WORCESTER,Property damage only (none injured),DORCHESTER STREET / VERNON STREET,,,Local police
1891059,9/14/2004,5:20 PM,WORCESTER,Property damage only (none injured),QUINSIGAMOND AVENUE / CANTON STREET,,,Local police
1891080,9/23/2004,4:30 PM,WORCESTER,Property damage only (none injured),QUINSIGAMOND AVENUE / CANTON STREET,,,Local police
1891118,9/22/2004,6:00 PM,WORCESTER,Property damage only (none injured),VERNON STREET / PATTISON STREET,,,Local police
1891245,9/19/2004,10:30 AM,WORCESTER,Non-fatal injury,MILLBURY STREET Rte 290,Rte 290,,Local police
1891300,9/29/2004,8:30 AM,WORCESTER,Non-fatal injury,VERNON STREET,ENDICOTT STREET,,Local police
1891874,11/8/2004,7:40 AM,WORCESTER,Non-fatal injury,WINTHROP STREET,,ST VINCENTS HOSPITAL,Local police
1893956,9/20/2004,4:00 AM,WORCESTER,Not Reported,CAROLINE STREET,,,Local police
1893964,9/20/2004,11:00 AM,WORCESTER,Non-fatal injury,STAFFORD STREET,,,Local police
1894000,9/19/2004,3:37 AM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / EXETER STREET,,,Local police
1894019,9/18/2004,6:05 PM,WORCESTER,Unknown,STAFFORD STREET / LUDLOW STREET,,,Local police
1894123,9/18/2004,1:49 AM,WORCESTER,Property damage only (none injured),PILGRIM AVENUE,,,Local police
1894150,9/18/2004,3:10 PM,WORCESTER,Non-fatal injury,DORCHESTER STREET / PROVIDENCE STREET,,,Local police
1896868,12/23/2004,12:50 PM,WORCESTER,Non-fatal injury,JAMES STREET,,,Local police
1897667,10/24/2004,3:30 AM,WORCESTER,Not Reported,SEYMOUR STREET,MILLBURY STREET,,
1900416,9/30/2004,8:30 AM,WORCESTER,Property damage only (none injured),CHELSEA STREET / CAMBRIDGE STREET,,,Local police
1903079,11/24/2004,10:50 AM,WORCESTER,Property damage only (none injured),STAFFORD STREET / EUREKA STREET,,,Local police
1904327,12/17/2004,6:45 AM,WORCESTER,Not Reported,HAMILTON STREET,,,
1915700,2/1/2005,11:55 AM,WORCESTER,Property damage only (none injured),HARDING STREET / SEYMOUR STREET,,,
1926055,10/17/2004,3:30 PM,WORCESTER,Non-fatal injury,PROVIDENCE STREET / WINTHROP STREET,,,Local police
1926367,10/25/2004,4:00 PM,WORCESTER,Non-fatal injury,QUINSIGAMOND AVENUE / CAMBRIDGE STREET,,BROSNIHAN SQUARE,Local police
1926391,10/24/2004,12:00 AM,WORCESTER,Not Reported,CHEEVER STREET,,,Local police
1926567,10/27/2004,9:00 AM,WORCESTER,Unknown,CAMBRIDGE STREET,,,Local police
1926698,10/20/2004,2:05 PM,WORCESTER,Non-fatal injury,WINTHROP STREET,,,Local police
1926722,10/19/2004,4:50 PM,WORCESTER,Non-fatal injury,LUDLOW STREET / STAFFORD STREET,,,Local police
1926739,10/30/2004,9:00 PM,WORCESTER,Non-fatal injury,MILLBURY STREET / ENDICOTT STREET,,,Local police
1926798,10/8/2004,12:05 PM,WORCESTER,Property damage only (none injured),CUTLER STREET,,,Local police
1926840,10/31/2004,12:15 PM,WORCESTER,Property damage only (none injured),STAFFORD STREET / JAMES STREET / GRANDVIEW AVENUE,,,Local police
1926841,10/8/2004,11:31 PM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET / CAMBRIDGE STREET,,,Local police
1926846,10/9/2004,8:05 AM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET,,,Local police
1926935,10/10/2004,8:00 PM,WORCESTER,Non-fatal injury,PROVIDENCE STREET,,,Local police
1926947,10/12/2004,9:45 AM,WORCESTER,Non-fatal injury,AETNA STREET / BARCLAY STREET,,,Local police
1926980,10/13/2004,10:00 AM,WORCESTER,Not Reported,HARLEM STREET / SOUTH WARD STREET,,,Local police
1926998,10/13/2004,5:14 PM,WORCESTER,Not Reported,STAFFORD STREET / JAMES STREET,,189 STAFFORD 1 JAMES,Local police
1927018,10/13/2004,8:50 PM,WORCESTER,Non-fatal injury,SOUTHBRIDGE STREET,,,Local police
1927171,3/22/2005,3:40 PM,WORCESTER,Non-fatal injury,MILLBURY STREET,Rte 146,,Local police
1927175,10/14/2004,4:26 PM,WORCESTER,Property damage only (none injured),PILGRIM AVENUE / COHASSET STREET,,,Local police
1927204,10/3/2004,11:00 AM,WORCESTER,Property damage only (none injured),COBURN AVENUE,,,Local police
1927220,12/28/2004,3:00 PM,WORCESTER,Property damage only (none injured),DORCHESTER STREET / PROVIDENCE STREET,,,Local police
1927273,10/29/2004,6:30 AM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,,Local police
1927296,10/29/2004,11:45 AM,WORCESTER,Not Reported,MILLBURY STREET / ASHMONT AVENUE,,,Local police
1927314,10/15/2004,3:30 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / FREELAND STREET,,,Local police
1927344,10/29/2004,10:45 PM,WORCESTER,Unknown,FARMINGTON STREET,,,Local police
1927355,10/30/2004,1:48 AM,WORCESTER,Not Reported,PILGRIM AVENUE,,,Local police
1927363,10/15/2004,11:00 PM,WORCESTER,Not Reported,FREELAND STREET / CAMBRIDGE STREET,,,Local police
1927396,10/16/2004,12:34 PM,WORCESTER,Property damage only (none injured),VERNON STREET,,,Local police
1927799,10/4/2004,11:15 AM,WORCESTER,Non-fatal injury,CAMBRIDGE STREET,,,Local police
1939464,11/11/2004,8:05 PM,WORCESTER,Non-fatal injury,WARD STREET,WORTH STREET,,Local police
1939478,11/14/2004,1:50 AM,WORCESTER,Non-fatal injury,HAMILTON STREET,,,Local police
1939504,11/20/2004,2:20 AM,WORCESTER,Non-fatal injury,SOUTHBRIDGE STREET,,,Local police
1939519,11/13/2004,9:30 AM,WORCESTER,Not Reported,CANTERBURY STREET,SOUTH CRYSTAL STREET,,Local police
1939546,11/10/2004,1:00 PM,WORCESTER,Non-fatal injury,JAMES STREET / STAFFORD STREET,,,Local police
1939589,11/10/2004,9:00 AM,WORCESTER,Property damage only (none injured),GRAFTON STREET / DORCHESTER STREET,,,Local police
1939615,11/9/2004,4:20 PM,WORCESTER,Property damage only (none injured),HAMILTON STREET / FAIRMONT AVENUE,,,Local police
1939622,11/20/2004,3:05 PM,WORCESTER,Property damage only (none injured),PROVIDENCE STREET / WINTHROP STREET,,,Local police
1939672,11/12/2004,1:30 PM,WORCESTER,Non-fatal injury,HAMILTON STREET / FAIRMONT AVENUE,,,Local police
1939721,11/8/2004,12:01 AM,WORCESTER,Property damage only (none injured),DORCHESTER STREET,,,Local police
1939761,11/18/2004,12:01 AM,WORCESTER,Property damage only (none injured),MILLBURY STREET / ENDICOTT STREET,,,Local police
1939788,11/21/2004,9:00 AM,WORCESTER,Non-fatal injury,ENDICOTT STREET / HARDING STREET,,,Local police
1939799,11/19/2004,5:30 PM,WORCESTER,Non-fatal injury,WINTHROP STREET / PROVIDENCE STREET,,,Local police
1939800,11/28/2004,1:35 PM,WORCESTER,Not Reported,WINTHROP STREET,,,Local police
1939821,11/23/2004,6:00 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET,,,Local police
1939826,11/20/2004,5:00 PM,WORCESTER,Property damage only (none injured),HAMILTON STREET / PURITAN AVENUE,,,Local police
1939850,11/27/2004,10:05 PM,WORCESTER,Non-fatal injury,ARLINGTON STREET / DORCHESTER STREET,,,Local police
1939861,11/27/2004,10:00 AM,WORCESTER,Not Reported,LYMAN STREET,,,Local police
1939871,11/28/2004,9:39 PM,WORCESTER,Property damage only (none injured),FREMONT STREET,CAMBRIDGE STREET,,Local police
1939893,11/16/2004,12:32 PM,WORCESTER,Non-fatal injury,BOSTON AVENUE / HAMILTON STREET,,,Local police
1939899,11/16/2004,7:45 AM,WORCESTER,Property damage only (none injured),CHELSEA STREET / CAMBRIDGE STREET,,,Local police
1939915,11/26/2004,2:18 PM,WORCESTER,Non-fatal injury,FREMONT STREET / EXETER STREET,,,Local police
1939960,11/16/2004,5:20 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET,KANSAS STREET,,Local police
1939977,11/15/2004,6:00 PM,WORCESTER,Non-fatal injury,JAMES STREET,,,Local police
1939985,11/21/2004,1:57 AM,WORCESTER,Not Reported,FREMONT STREET,,,State police
1940004,11/25/2004,7:50 PM,WORCESTER,Not Reported,WALPOLE STREET / CANTERBURY STREET,,,Local police
1940033,11/25/2004,1:00 AM,WORCESTER,Not Reported,PROVIDENCE STREET,,,Local police
1940040,11/7/2004,12:00 PM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET,,,Local police
1940041,11/24/2004,9:39 PM,WORCESTER,Non-fatal injury,STAFFORD STREET / ABINGTON STREET,,,Local police
1940042,11/15/2004,9:32 AM,WORCESTER,Property damage only (none injured),DORCHESTER STREET / VERNON STREET,,,Local police
1940051,11/7/2004,10:48 AM,WORCESTER,Property damage only (none injured),DORCHESTER STREET,,,Local police
1940056,11/7/2004,7:00 AM,WORCESTER,Not Reported,DORCHESTER STREET / RICE LANE,,,MBTA police
1940071,11/6/2004,1:14 PM,WORCESTER,Property damage only (none injured),SEYMOUR STREET / PERRY AVENUE,,,Local police
1940090,11/14/2004,4:55 PM,WORCESTER,Non-fatal injury,MILLBURY STREET / ENDICOTT STREET,,,Local police
1940091,11/2/2004,8:25 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / CHELSEA STREET,,,Local police
1940109,11/14/2004,7:40 PM,WORCESTER,Property damage only (none injured),WARD STREET,,,Local police
1940118,11/2/2004,8:30 AM,WORCESTER,Property damage only (none injured),ENDICOTT STREET / VERNON STREET,,,Local police
1940122,11/14/2004,2:53 PM,WORCESTER,Property damage only (none injured),HARRINGTON WAY,JEANETTE STREET,,Local police
1940133,11/14/2004,1:20 PM,WORCESTER,Property damage only (none injured),WASHBURN STREET,,,Local police
1940196,11/1/2004,3:00 PM,WORCESTER,Not Reported,STAFFORD STREET / JAMES STREET / GRANDVIEW AVENUE,,,Local police
1956602,12/23/2004,10:30 AM,WORCESTER,Property damage only (none injured),COMMONWEALTH AVENUE / HAMILTON STREET,,,MBTA police
1956610,12/22/2004,8:50 PM,WORCESTER,Not Reported,DORRANCE STREET / CAMBRIDGE STREET,,,Local police
1956676,12/30/2004,11:30 AM,WORCESTER,Not Reported,VERNON STREET,DORCHESTER STREET,,Local police
1956711,12/26/2004,10:45 PM,WORCESTER,Property damage only (none injured),HAMILTON STREET,,,Local police
1956712,12/12/2004,2:00 PM,WORCESTER,Non-fatal injury,LAKE AVENUE / HAMILTON STREET,,,Local police
1956730,12/26/2004,10:00 PM,WORCESTER,Not Reported,HARDING STREET / ENDICOTT STREET,,,Local police
1956732,12/21/2004,11:00 PM,WORCESTER,Property damage only (none injured),ACTON STREET / HOUGHTON STREET,,,Local police
1956797,12/28/2004,6:22 PM,WORCESTER,Property damage only (none injured),WEBSTER STREET,,,Local police
1956799,12/21/2004,11:30 AM,WORCESTER,Property damage only (none injured),HOUGHTON STREET,GRAFTON STREET,,Local police
1956807,12/21/2004,9:12 AM,WORCESTER,Non-fatal injury,GRANDVIEW AVENUE / STAFFORD STREET / JAMES STREET,,,Local police
1956846,12/25/2004,2:02 AM,WORCESTER,Non-fatal injury,DORCHESTER STREET / MENDON STREET,,,Local police
1956847,12/27/2004,11:50 AM,WORCESTER,Non-fatal injury,CAMBRIDGE STREET,,,Local police
1956850,12/24/2004,11:45 PM,WORCESTER,Property damage only (none injured),HILTON AVENUE,,,Local police
1956935,11/10/2005,2:00 PM,WORCESTER,Non-fatal injury,SOUTHBRIDGE STREET Rte 12 / CAMBRIDGE STREET,,,Local police
1956989,12/20/2004,11:10 AM,WORCESTER,Non-fatal injury,HEARD STREET,,,Local police
1957008,12/23/2004,10:00 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / CAMP STREET,,,Local police
1957083,12/20/2004,1:45 AM,WORCESTER,Not Reported,SUFFIELD STREET,,,Local police
1957086,12/23/2004,6:02 PM,WORCESTER,Non-fatal injury,WINTHROP STREET,,,Local police
1957117,12/2/2004,11:45 PM,WORCESTER,Property damage only (none injured),VERNON STREET,,,Local police
1957143,12/3/2004,7:20 PM,WORCESTER,Non-fatal injury,SEYMOUR STREET / MILLBURY STREET,,,Local police
1957160,12/4/2004,9:26 PM,WORCESTER,Property damage only (none injured),SOUTHGATE STREET,,,Local police
1957164,12/17/2004,8:00 AM,WORCESTER,Non-fatal injury,HAMILTON STREET,,SAINT JOSEPHS CHURCH,Local police
1957176,12/3/2004,10:14 PM,WORCESTER,Not Reported,FREMONT STREET,,,Local police
1957190,12/17/2004,6:40 AM,WORCESTER,Not Reported,SUFFIELD STREET,,,Local police
1957208,12/5/2004,3:43 PM,WORCESTER,Property damage only (none injured),STAFFORD STREET / GRANDVIEW AVENUE / JAMES STREET,,,Local police
1957213,12/7/2004,11:14 AM,WORCESTER,Property damage only (none injured),ARTHUR STREET / FLOWER STREET,,,Local police
1957217,12/18/2004,8:10 PM,WORCESTER,Not Reported,CAMBRIDGE STREET,,,Local police
1957261,12/8/2004,2:20 AM,WORCESTER,Property damage only (none injured),STAFFORD STREET,,,Local police
1957283,12/6/2004,12:01 AM,WORCESTER,Not Reported,QUINSIGAMOND AVENUE,,,Local police
1957286,12/16/2004,11:20 AM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / CHELSEA STREET,,,Local police
1957323,12/8/2004,12:21 PM,WORCESTER,Property damage only (none injured),STAFFORD STREET,,,Local police
1957324,12/17/2004,9:50 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET,,,Local police
1957340,12/17/2004,7:20 PM,WORCESTER,Property damage only (none injured),ENDICOTT STREET / HARDING STREET,,,Local police
1957379,12/16/2004,5:30 AM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET,,P AND W RAILROAD BRIDGE,Local police
1957380,12/6/2004,11:00 PM,WORCESTER,Not Reported,HEARD STREET,,,Local police
1957385,12/17/2004,5:00 PM,WORCESTER,Property damage only (none injured),VERNON STREET / DORCHESTER STREET,,,Local police
1957406,12/17/2004,10:00 AM,WORCESTER,Property damage only (none injured),PATTISON STREET / BLANCHE STREET,,,Local police
1957439,12/7/2004,6:11 AM,WORCESTER,Property damage only (none injured),SUFFIELD STREET,,,Local police
1957447,12/7/2004,6:15 AM,WORCESTER,Property damage only (none injured),RICE LANE / DORCHESTER STREET,,,Local police
1957452,12/7/2004,6:55 AM,WORCESTER,Property damage only (none injured),SUFFIELD STREET,,,Local police
1957454,12/7/2004,6:30 AM,WORCESTER,Property damage only (none injured),RICE LANE / DORCHESTER STREET,,,Local police
1957857,12/10/2004,9:20 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET,,,Local police
1957917,12/18/2004,5:00 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / SOUTH CRYSTAL STREET,,,Local police
1958014,12/13/2004,1:14 PM,WORCESTER,Property damage only (none injured),MCKEON ROAD / CAMBRIDGE STREET,,,Local police
1958169,12/10/2004,6:35 AM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / DOUGLAS STREET,,,Local police
1984522,11/24/2005,10:30 AM,WORCESTER,Non-fatal injury,ALPINE STREET,VERNON STREET,,Local police
1985646,11/28/2005,7:00 PM,WORCESTER,Property damage only (none injured),DORCHESTER STREET / BARCLAY STREET,,,Local police
1991116,11/26/2005,2:15 PM,WORCESTER,Non-fatal injury,VERNON STREET,HILLSIDE STREET,,Local police
1998047,11/28/2005,10:39 AM,WORCESTER,Non-fatal injury,CAMBRIDGE STREET / SOUTHBRIDGE STREET,,,Local police
2007653,12/16/2005,11:00 PM,WORCESTER,Non-fatal injury,FAIRMONT AVENUE / HAMILTON STREET,,,Local police
2012457,11/22/2005,8:00 AM,WORCESTER,Property damage only (none injured),PLANTATION STREET / HAMILTON STREET,,,Local police
2012945,10/24/2005,9:15 AM,WORCESTER,Property damage only (none injured),WINTHROP STREET / PROVIDENCE STREET,,,Local police
2014141,11/15/2005,11:35 AM,WORCESTER,Property damage only (none injured),PURITAN AVENUE / HAMILTON STREET /,,,Local police
2016876,9/10/2005,5:12 PM,WORCESTER,Non-fatal injury,DORCHESTER STREET / ARTHUR STREET,,,Local police
2017934,2/26/2006,7:20 PM,WORCESTER,Property damage only (none injured),INTERSTATE 290 Rte 290 W,,EXIT 12,State police
2019547,10/12/2005,9:15 AM,WORCESTER,Property damage only (none injured),LUDLOW STREET / STAFFORD STREET,,,Local police
2019730,9/27/2005,6:50 AM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET / RIVERSIDE STREET,,,
2020744,12/11/2005,12:20 PM,WORCESTER,Non-fatal injury,MILLBURY STREET / SEYMOUR STREET,,,Local police
2026382,12/23/2005,10:15 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / MCKEON ROAD,,,Local police
2026740,6/25/2005,12:00 PM,WORCESTER,Not Reported,ARMORY STREET,,,Local police
2027640,9/29/2005,2:00 PM,WORCESTER,Property damage only (none injured),MILLBURY STREET / SEYMOUR STREET,,,Local police
2030290,6/13/2005,2:00 PM,WORCESTER,Property damage only (none injured),PROVIDENCE STREET,AETNA STREET,,
2030349,7/20/2005,6:40 PM,WORCESTER,Property damage only (none injured),HARDING STREET,QUINSIGAMOND AVENUE,,Local police
